song_id,0,1,2,3,4,5,6,7,8,9
78669561,0.06254335,-0.0038138358,0.3632904,-0.025220253,-0.2215563,-0.09006826,-0.1433791,0.1450801,-0.07547576,0.041572545
357426771,0.0651068,0.020008426,-0.045313835,-0.024815323,-0.09906524,-0.0044426513,0.011203693,0.008024484,0.17013903,-0.02761541
65492092,-0.1267432,-0.0085066175,0.31991598,0.06953963,-0.15281163,-0.2560884,-0.1713848,0.07385262,0.08639146,0.19978641
569166522,0.05103203,-0.16001062,0.10896748,0.011103103,-0.08713003,0.11282177,-0.24392237,0.11135555,0.08340318,0.083187275
75457476,0.09592428,0.07583922,-0.054618623,0.09574516,0.19184896,-0.10740243,-0.23570396,0.018227631,-0.09854725,0.08864509
10424282,0.051030513,-0.16001125,0.10896892,0.011103103,-0.08712966,0.11282132,-0.24392717,0.11135608,0.08340617,0.08318958
75805331,0.06510077,0.020009216,-0.045311797,-0.02481359,-0.099067606,-0.0044408613,0.0112002,0.008025992,0.17013961,-0.027611941
15179215,0.04563174,-0.06642775,0.24367683,0.0702209,-0.23275945,0.03988985,-0.20340003,0.024704348,0.04698367,0.0857137
88449443,0.06796995,-0.09739052,0.22859396,-0.08433564,-0.07592876,-0.017169423,-0.18391119,0.23173907,-0.039080266,0.039061558
1573881,0.33125362,-0.17327544,-0.29445466,0.083103426,0.04357941,0.17080216,-0.28965822,0.18084861,0.05160243,-0.029444791
114395862,0.06510458,0.020009799,-0.045312315,-0.024816172,-0.09906798,-0.004440945,0.011202329,0.0080253575,0.17013985,-0.027615374
100614636,0.06510266,0.020010998,-0.0453134,-0.02481485,-0.099067114,-0.00444207,0.011199393,0.00802504,0.17014168,-0.027613167
140857423,0.09509436,0.18698223,-0.010376537,0.12792778,0.010232448,0.17288396,-0.008339492,-0.3095586,-0.038685706,-0.1484932
142337019,0.06510969,0.020011518,-0.045322318,-0.024809152,-0.099066526,-0.0044427007,0.011201167,0.008019944,0.17013751,-0.027608765
32142121,0.23683418,-0.09665914,-0.008417896,0.18086693,0.100184225,-0.10936989,-0.09456096,-0.013827532,-0.10105539,-0.06924334
66425986,-0.030000497,0.18681343,0.11672527,0.018854916,-0.14917707,-0.057335354,0.048305858,-0.14273326,0.058698334,0.027656348
90802377,0.15319544,-0.12796627,-0.049384706,0.071815506,0.1870112,0.31595114,-0.3216917,-0.0005530026,-0.09579932,-0.022858936
620293172,0.28114504,-0.01841425,-0.18688425,0.030414967,0.24206725,0.03710526,0.03621281,-0.0965941,0.03129193,-0.27672762
422293172,0.06350414,-0.29710218,-0.008992054,0.06466141,-0.01242517,-0.119883314,0.066585,-0.11429462,0.16527803,0.2383458
57630641,0.06510285,0.020009747,-0.045309898,-0.024813507,-0.099065624,-0.0044424534,0.011197283,0.008023319,0.17014028,-0.027613033
134948420,0.065102346,0.020008456,-0.04531689,-0.024811536,-0.09906933,-0.004439429,0.011201948,0.008024058,0.17014098,-0.027610451
78647537,0.1856088,0.00259513,-0.081938446,0.11119416,0.0963266,-0.12742707,-0.23230249,0.082348265,-0.023505256,0.03590282
3135556,0.051030457,-0.16001034,0.10896783,0.011105778,-0.087130144,0.11282283,-0.24392745,0.111357935,0.083403036,0.0831881
12791224,0.11884715,0.043928616,-0.02340926,0.14410244,0.077130094,-0.08034688,-0.2145572,-0.036641523,-0.016713684,0.018565768
2301225,0.342747,-0.017093811,-0.040103834,0.046760917,-0.090872,-0.03206357,-0.18912938,0.21460652,-0.107237525,-0.0711034
397141412,0.25932965,-0.08992513,0.106236674,0.006439252,0.26733586,-0.27525192,-0.096562184,-0.0087919,-0.06451747,-0.077669606
72059773,0.06510258,0.020011963,-0.045309626,-0.02481554,-0.099067576,-0.0044429475,0.011198892,0.008025433,0.17013995,-0.027613606
135429852,0.18561412,0.0025993271,-0.081940934,0.11119234,0.096326664,-0.12742756,-0.23230314,0.08235058,-0.023507012,0.035898637
679225,0.05103083,-0.16000876,0.10896769,0.01110118,-0.08712904,0.112821855,-0.24392495,0.111354426,0.083404556,0.08319038
72918600,-0.04873445,-0.018872818,0.18168874,0.2759446,0.013385925,-0.009932261,-0.07572718,-0.12206227,-0.11719063,-0.057954177
81294306,0.25303268,0.056145683,-0.01277302,0.03131811,0.0046582166,-0.012038539,-0.19251925,0.15045762,-0.1822827,-0.01833066
472898512,0.065103136,0.020011064,-0.045310356,-0.024817174,-0.099067286,-0.004442933,0.011198935,0.00802545,0.17014158,-0.027613452
408181092,0.13842453,-0.019653806,0.21315718,0.010217364,0.026270175,-0.2005004,-0.12335825,-0.10861463,0.1484433,-0.12972713
813385,0.095923364,0.07584082,-0.054616045,0.09574425,0.19184186,-0.107403316,-0.23570733,0.018229775,-0.09854011,0.08864324
3158268,0.06510136,0.020008745,-0.04531549,-0.024813028,-0.099068075,-0.004439683,0.01120168,0.0080254385,0.1701404,-0.027611366
347363751,0.1932239,-0.059592925,0.23123316,0.004850787,0.093831,0.104208596,-0.26201472,-0.13704969,-0.013846246,-0.09888815
7117048,0.11885113,0.04392898,-0.023409022,0.14410512,0.07712709,-0.08034429,-0.21455808,-0.036638092,-0.01672227,0.018565968
1195496,0.06510132,0.0200112,-0.045310125,-0.024815077,-0.09906766,-0.0044401404,0.011197523,0.008024562,0.17014,-0.027611185
376208401,-0.07896851,0.010592138,0.073246114,-0.004172052,0.09946625,-0.3094318,0.15979859,0.015861325,0.05015184,0.051406782
2120967,0.19740179,-0.026614029,-0.09734054,0.108377,0.25920343,0.074759305,-0.18228778,0.080639616,0.026930427,-0.36149472
588702,0.11884558,0.043932777,-0.023404103,0.14410506,0.077128634,-0.08034549,-0.21455933,-0.036642037,-0.016717197,0.01856192
3765803,0.23858568,-0.11065252,-0.05888882,0.0969676,0.21278608,0.16324428,-0.17803684,0.17695619,-0.29627153,-0.1315741
71238363,0.06510371,0.020007337,-0.04531525,-0.024813695,-0.099068254,-0.004436811,0.011201721,0.008022959,0.17013867,-0.027610566
140390787,0.13480891,-0.15185466,0.01941269,-0.06686638,-0.1042438,0.07515435,-0.025386568,-0.06589672,0.08777192,0.1679438
123246098,0.11884867,0.043927114,-0.023413304,0.14409997,0.07713388,-0.08034492,-0.21455629,-0.0366399,-0.016716579,0.01856751
453543012,-0.0899554,-0.13343999,0.015845822,0.18468645,0.009857807,-0.16183831,-0.11536069,0.1368699,0.24329814,-0.041944586
483558542,0.18339324,-0.11493101,0.21458255,-0.119363986,0.13222423,-0.023528982,-0.22732502,0.13099746,-0.021812363,-0.094266444
112417192,-0.004712319,0.09677703,0.07297056,0.00548759,0.05884169,-0.15532115,-0.30418092,0.022109471,0.057558928,0.20446712
63049355,0.022536768,-0.072193556,0.08270851,0.04174641,-0.12838306,0.12166679,-0.2030619,0.28156158,-0.15743156,0.117580056
433129572,0.06510353,0.020007513,-0.045310713,-0.024813905,-0.09906484,-0.0044404706,0.011200176,0.00802333,0.17013912,-0.027614228
542158682,0.118850045,0.043927774,-0.023408072,0.14410233,0.07712993,-0.080347575,-0.21455759,-0.036639683,-0.016717432,0.01856605
6345540,0.11884896,0.04392702,-0.023410289,0.14410177,0.07712998,-0.08034548,-0.21455713,-0.03664315,-0.016714899,0.018568551
14737958,0.051029555,-0.16000773,0.10896595,0.011104207,-0.08712907,0.112821616,-0.24392669,0.11135695,0.083404146,0.08318954
368819441,0.2578796,-0.25478518,-0.0029749684,0.14502239,0.020886665,0.1107742,-0.1825274,0.012858862,0.10451204,-0.18481866
61100191,0.062539406,-0.003819506,0.36329076,-0.025223827,-0.2215564,-0.090069965,-0.14337488,0.14508429,-0.07547007,0.041571897
617737242,-0.0033335635,-0.24268621,0.20021029,0.04720233,0.015881054,-0.21222515,-0.09192322,0.18332228,0.038451336,0.10947277
111024448,0.1664769,-0.17754218,0.09494781,-0.023933817,0.12105264,0.10645412,-0.28735068,0.010603154,0.100676425,-0.050155036
69071679,0.3481637,-0.110656954,-0.17482917,-0.0123380255,0.05478087,0.040839516,-0.2296402,0.30123627,-0.07086037,-0.073600896
354423271,0.111292355,0.03176418,0.101617716,0.17096585,0.044234566,0.03971692,-0.12572604,0.087195374,-0.32959902,-0.0250767
378514381,0.045631226,-0.06642473,0.24366866,0.07022237,-0.23275961,0.0398955,-0.20340386,0.024706837,0.04698512,0.085713476
76395825,0.3935787,-0.13583396,-0.028931411,-0.1384099,0.10722158,-0.09801105,-0.21046673,0.2513827,0.047488328,-0.15210497
136168586,0.095921546,0.07583751,-0.05461656,0.095747925,0.19184494,-0.10740187,-0.23570429,0.018230129,-0.09854741,0.088646
108421538,0.3803127,-0.08626105,-0.17325924,-0.04266759,0.17319973,0.11148844,-0.24482606,0.24021761,-0.14898023,-0.124822296
16009814,0.21390021,-0.064746834,-0.039622378,0.13251431,0.2148898,-0.13641813,-0.11572446,0.041047018,-0.18287839,0.0008419642
416199812,-0.038656928,-0.0867619,0.13628094,-0.004340411,0.00839612,0.1328333,-0.2473054,0.047221653,0.0083650295,0.13592954
885307,0.15888058,-0.11536201,-0.21822573,0.082425125,0.12354517,-0.125179,-0.25763443,0.22999868,0.09100321,0.08462438
96259474,0.06510366,0.020011911,-0.045313362,-0.024815274,-0.09906683,-0.0044424674,0.011200177,0.00802597,0.1701397,-0.027612703
3098354,0.121039666,-0.1523629,-0.050927743,0.102141,0.06858301,0.2452999,-0.30650103,0.06045351,-0.017690863,0.028376913
459487702,-0.07254969,-0.066498846,-0.07650908,0.2066128,0.25863457,-0.05340474,-0.19423428,0.1025902,-0.13132975,0.13063222
519598502,-0.032540273,0.0018712258,0.20410943,0.13964458,0.1654556,-0.26517278,-0.13455038,-0.033894666,-0.049359072,0.05461402
626167,0.0510309,-0.1600103,0.108972736,0.011100958,-0.087131046,0.11282007,-0.2439231,0.11135417,0.08340481,0.08318754
3826212,0.093003824,0.0055207065,0.067303166,0.13629314,-0.026191324,-0.061671425,-0.1425341,-0.058779452,0.030111387,-0.051224545
7667059,0.06510294,0.020008251,-0.04531697,-0.024811992,-0.09906538,-0.004436205,0.011200102,0.008024713,0.17013748,-0.027611947
378114241,0.3398354,-0.08741174,0.08182609,0.08731998,-0.30893672,0.01366652,-0.095948584,0.13759224,0.021406937,-0.21096636
17091680,0.30359325,-0.13798748,-0.06693385,0.14796439,0.11937793,-0.15644753,-0.112326846,0.10516293,-0.107844345,-0.05191061
16096935,0.11884918,0.043929007,-0.023410823,0.14410035,0.07713333,-0.08034573,-0.21455744,-0.036640685,-0.016716313,0.01856523
13189024,-0.025671378,-0.21171029,0.21527801,0.20175807,-0.1409629,-0.15514211,-0.111422576,-0.023706742,0.12451343,0.15612678
129219996,0.15171352,-0.08923382,0.13904975,-0.16231257,-0.09304305,-0.0548168,0.034644127,0.05447448,-0.0346899,0.12379419
642991312,0.041619115,0.20360924,0.036904972,0.21300322,0.049400114,-0.03989087,-0.08916227,0.16110913,-0.24720883,-0.22061938
92573462,0.05807422,-0.20354041,0.12571447,0.12377397,-0.15805449,-0.19277887,0.10711045,-0.20093581,0.12888612,0.24085043
119041750,0.0056166495,-0.13484442,-0.036900222,0.13716717,-0.13957225,0.2516427,-0.26305678,0.16118962,-0.0349538,0.16169527
105069592,0.06510205,0.020009598,-0.04531443,-0.024812145,-0.099069,-0.0044386545,0.011198623,0.0080248965,0.17014082,-0.027612535
75739907,0.06510254,0.020008778,-0.045319714,-0.024813786,-0.09906457,-0.0044378275,0.011204431,0.008023602,0.17013851,-0.02761106
65120585,0.2594616,0.02484169,-0.02452827,0.05147246,-0.18060784,0.044960156,-0.16090374,0.25433472,-0.20263816,0.011008547
671141,0.067968026,-0.09739193,0.22859673,-0.084334634,-0.07592371,-0.017174691,-0.18390813,0.23173538,-0.039081134,0.039062772
682217,0.27969146,-0.06534357,-0.045687646,-0.13292536,0.040192567,0.06356602,-0.31327462,0.24410246,0.0071234847,-0.009004942
63164722,-0.0017508663,0.074432574,0.16386126,-0.042281,-0.07074171,-0.096745044,-0.14729556,0.3056346,0.043298732,-0.15648127
4636656,0.25689998,0.14787382,-0.05352951,-0.02033243,0.004514328,0.06758807,-0.3242781,0.13075873,-0.1010215,-0.03450069
81138228,0.12970692,-0.18677224,0.04588859,0.31793666,0.04052504,-0.17535731,-0.030327527,0.10289755,-0.17702475,-0.0074197715
74457141,0.065101884,0.020009672,-0.045315307,-0.024813816,-0.09906733,-0.004438476,0.011202013,0.008025268,0.17013875,-0.027612383
68954422,0.06350702,-0.054719318,-0.0220569,0.0563615,0.28252262,0.33596718,-0.32508326,-0.06468702,-0.17082791,0.029887151
8011673,0.11884348,0.043934315,-0.023413217,0.14410236,0.0771285,-0.08034352,-0.21456012,-0.036638383,-0.016715037,0.018568153
3671247,0.14949419,-0.038369328,0.014738004,0.28445,0.036746386,0.2674046,-0.17979315,-0.14907567,-0.20344107,-0.10224725
625530,0.06254635,-0.0038142763,0.36327744,-0.025217734,-0.221556,-0.090067044,-0.1433811,0.14508548,-0.07547077,0.04157085
68788684,0.07649845,-0.17969406,0.05694092,0.26247594,0.13319379,0.048003677,-0.18920334,-0.13562359,-0.054693412,0.050072286
101621101,-0.008756676,-0.14909106,0.3349107,0.10631013,-0.12976386,-0.2851098,-0.05140305,0.0966678,0.0020579132,0.11197396
115443852,0.30359194,-0.13798589,-0.06694135,0.14796263,0.11937229,-0.15644075,-0.112323806,0.10516525,-0.10784485,-0.051906608
12164497,0.1701202,-0.06534139,0.07025466,-0.023616077,0.19819917,0.18597054,-0.26168188,0.119819604,-0.21827725,-0.06698872
136802398,0.043273784,-0.051459197,0.2478614,-0.04878076,-0.07382039,-0.3168276,-0.12160469,0.09582371,0.074305385,0.17146775
14948701,0.051030822,-0.16001308,0.10896711,0.011107114,-0.08713064,0.11282344,-0.24392751,0.1113543,0.08340514,0.08319085
90355385,-0.058794037,-0.065985955,-0.0061661117,0.037602905,0.08581237,-0.2235349,0.08687808,-0.023741031,-0.025862183,0.2701653
17135114,0.065103576,0.020009615,-0.04531536,-0.024817375,-0.09906438,-0.0044398108,0.011200412,0.008024942,0.17014024,-0.027612038
1112991,0.06510352,0.020008799,-0.045315098,-0.024813574,-0.09906721,-0.004441408,0.011201887,0.0080253,0.17014055,-0.027612751
5639363,0.34274653,-0.017095441,-0.040091567,0.046760876,-0.09087152,-0.032061316,-0.18912734,0.2146048,-0.10724949,-0.071103886
1179366,0.19014166,0.18919928,0.00498295,0.012571712,-0.014683497,0.1146634,-0.3065012,0.011757128,-0.09423283,-0.051822785
18183089,0.20854557,-0.029318325,-0.05073491,0.15954949,-0.018394036,-0.100377135,-0.21114802,0.027484003,0.058326345,-0.03418414
123345684,0.20297766,-0.11706897,0.060640223,0.057702217,-0.0136262085,-0.20437591,-0.18078336,0.10905232,0.048268933,0.063896626
388726451,0.0651026,0.020007627,-0.045318685,-0.024811167,-0.09906531,-0.0044370773,0.01119902,0.008023782,0.17014104,-0.027612101
921039,-0.024053594,0.10540282,0.17893563,0.11225197,-0.22755507,-0.03969868,-0.16678664,0.098606706,0.12933177,-0.10981184
466784492,-0.21643746,0.064737596,0.34724262,0.05409414,-0.057293445,-0.23605987,-0.17478791,0.009725033,0.011346116,0.25254104
90250615,0.051032335,-0.1600072,0.10896969,0.011101825,-0.08713112,0.11282399,-0.24392651,0.111354046,0.08340319,0.0831878
383544371,0.095103405,-0.12105318,0.105970144,0.32051396,0.13976522,-0.057627317,-0.027775334,-0.077098906,-0.24835014,-0.07598356
1165849,0.18952191,-0.19766468,-0.18006323,0.22274892,0.0831539,0.22254601,-0.22286114,0.117569186,-0.09569062,-0.036192
2575686,0.02253314,-0.072193466,0.082706034,0.041749056,-0.12838447,0.121672235,-0.20306258,0.2815608,-0.15743081,0.117580675
367808971,-0.048739757,-0.018875018,0.18167983,0.27594656,0.013394413,-0.009926777,-0.07573602,-0.122058436,-0.11718668,-0.057951562
101833725,0.025484366,0.19673091,0.08816653,0.10385873,0.13959381,0.1393635,-0.2608882,0.0033721118,-0.32334688,0.011505041
570213,0.051033486,-0.16000938,0.108964324,0.011103328,-0.08712947,0.112823285,-0.24392486,0.11135499,0.083404735,0.08318728
501718532,0.118849225,0.043928336,-0.023412993,0.144104,0.07712566,-0.08034705,-0.21455547,-0.036641594,-0.01671202,0.018566985
92598456,0.095922366,0.07583928,-0.05461711,0.09574667,0.19184162,-0.10740388,-0.23570386,0.018223727,-0.09854009,0.088647746
643696852,0.049761493,-0.2976372,-0.07933482,0.23368776,0.16039535,0.050249197,-0.21453102,0.012029923,0.05981629,0.09880603
18063169,0.11884788,0.043933067,-0.023403898,0.14409812,0.07712945,-0.08034816,-0.21456097,-0.036639504,-0.016714009,0.018563304
1023139,0.12662613,-0.06459182,-0.16230686,0.20400423,0.06380605,0.34927335,-0.33688086,-0.021126106,-0.007638647,-0.06968645
71071274,0.1329776,-0.12470409,0.22054373,-0.033341043,-0.16933924,-0.33686087,-0.118203945,0.15994515,0.14934632,0.11871862
6722112,0.37490585,0.0072953636,-0.03854688,0.016428841,0.027569825,0.038595084,-0.20432359,0.15359177,-0.18536052,-0.12233557
401077922,0.09299767,0.005523178,0.067296766,0.13629887,-0.026190316,-0.061668087,-0.14253522,-0.058778483,0.030110799,-0.051222343
263337,0.11884818,0.043928146,-0.023409268,0.1440988,0.07712859,-0.080343656,-0.21455763,-0.03663935,-0.016717957,0.018570302
504135762,0.06510304,0.020008033,-0.045314685,-0.024814103,-0.09906657,-0.0044402555,0.011201355,0.008025067,0.17014061,-0.02761289
13129197,0.0510299,-0.16001299,0.108962364,0.0111071905,-0.08713151,0.11282332,-0.24392459,0.11135795,0.08340456,0.0831917
127127737,0.09592144,0.075837605,-0.054616533,0.09574674,0.19184239,-0.107404664,-0.23571043,0.018225571,-0.098535195,0.08864897
140683107,0.06375579,0.051447384,-0.056172002,0.12608422,0.07342956,-0.17805734,-0.22053042,0.07924129,-0.02042695,0.13987999
68863187,0.28519332,0.08053524,-0.011216573,0.0009867484,0.12308784,0.058605,-0.20771359,0.089455515,-0.2603968,-0.06956148
16642827,-0.018651336,0.011845804,0.044239134,0.053148955,-0.08194027,0.033207394,-0.20730834,0.18525408,0.16574453,-0.11234328
143887244,0.06510327,0.020010548,-0.04531266,-0.02481516,-0.09906658,-0.004441857,0.011198288,0.008026661,0.17014195,-0.027614616
125778885,0.023105865,-0.17614135,-0.04641725,0.39792073,0.12484913,-0.025367413,-0.093747236,-0.081609696,-0.12960342,0.08948186
456983632,0.34274626,-0.0170921,-0.040100448,0.046759978,-0.09086939,-0.03205938,-0.1891293,0.21460953,-0.10724423,-0.0711092
75320049,0.20426767,0.020573856,0.24891666,-0.1648574,-0.26112694,-0.14182237,-0.2101658,0.20835342,0.0718078,0.048313607
129287498,0.30359516,-0.13798787,-0.06694202,0.14796005,0.11938131,-0.15644473,-0.11232026,0.105162814,-0.10784743,-0.051907934
136272460,0.118849315,0.04392812,-0.023408728,0.1441024,0.077130534,-0.08034195,-0.21455997,-0.03664079,-0.016718438,0.01856579
134298396,-0.024045447,0.105401695,0.1789258,0.11226559,-0.22755419,-0.03970369,-0.16679806,0.09861242,0.12933382,-0.10981417
13791929,0.21390708,-0.06474724,-0.03962708,0.13251239,0.21489725,-0.13641927,-0.11571944,0.04103948,-0.18287803,0.00083776383
93954152,0.09592411,0.07583899,-0.054621182,0.09574294,0.19184905,-0.10740152,-0.23571095,0.01822906,-0.09854141,0.0886487
6599832,0.23683222,-0.09665213,-0.008416004,0.18086427,0.100178175,-0.10936377,-0.094565906,-0.013824093,-0.101059295,-0.069241084
61094293,0.16721158,0.22110215,-0.026222575,-0.035763305,0.10002983,0.08759791,-0.3276548,0.066632956,-0.17605188,0.01824293
633351172,0.06510416,0.02000868,-0.045313787,-0.024814757,-0.099066064,-0.004443472,0.01120263,0.008024739,0.1701405,-0.027613886
128761781,-0.013092286,0.2494152,0.23634313,-0.07657801,-0.13797411,-0.18728715,0.108325385,-0.02236034,-0.06375714,-0.01649062
