song_id,car,chill,club,dance,gym,happy,night,party,relax,running,sad,sleep,summer,work,workout
71238363,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2148257,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71441863,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140390787,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123246098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
453543012,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83756478,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
483558542,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
112417192,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63049355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
433129572,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
542158682,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
656497252,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6345540,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14737958,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
368819441,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61100191,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
422617382,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
953606,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
617737242,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
111024448,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69071679,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
354423271,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
378514381,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72273757,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76395825,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
136168586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
108421538,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16009814,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
416199812,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
398852652,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
885307,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
532092,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
96259474,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
450531912,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87669877,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
114788494,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
62082981,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
553370602,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3098354,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
459487702,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13558228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
519598502,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
626167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3826212,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79928374,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7667059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
378114241,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17091680,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16096935,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13189024,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
78977833,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
129219996,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
642991312,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
85849773,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92573462,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
119041750,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
381454381,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
105069592,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75739907,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65120585,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
671141,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
682217,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63164722,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
141338791,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4636656,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
647406872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
81138228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74457141,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17191428,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68954422,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
461697762,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
8011673,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
66881687,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3671247,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
625530,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
83059376,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68788684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131743470,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101621101,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
115443852,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12164497,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
136802398,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
14948701,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90355385,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
17135114,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1112991,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
127365547,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5639363,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1151554,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1179366,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18183089,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123345684,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1142583,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
388726451,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
921039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
466784492,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90250615,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
383544371,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131773322,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1165849,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
371089611,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2575686,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
367808971,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
101833725,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
722642,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
570213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3167840,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
501718532,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68680585,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3072020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69627777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92598456,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
643696852,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18063169,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1023139,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
470606982,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71071274,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6722112,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
401077922,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
263337,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
504135762,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13129197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
127127737,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140683107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68863187,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97971912,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16642827,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
143887244,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125778885,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
456983632,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
138609511,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
366409471,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75320049,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
129287498,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7512060,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
136272460,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134298396,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13791929,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11747946,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93954152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2954706,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6599832,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61094293,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
633351172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
128761781,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2219131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
561856962,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10284907,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13020453,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
120172614,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11974551,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69879249,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7624159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
122435390,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
31050111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
541256952,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
87114415,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
69334992,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132929046,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4519899,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75828376,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75970420,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16136617,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
61018213,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
365155,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57255661,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60200381,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72273758,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
97859546,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
357727281,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
648025292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
99216700,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
398381462,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134523166,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18796621,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
292067,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
429153142,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
63459660,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
70640487,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75876890,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
378114081,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
727720,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
664110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6471312,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
605288,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2124748,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64784971,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
64987551,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
366297881,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79932752,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
419139102,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1098069,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
34945401,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
109569510,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
16295511,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13103121,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140869465,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
145555634,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
132480352,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71269404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
90326855,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1016279,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
84860559,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
125609170,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76394264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
452872182,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1095872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6305086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
121124522,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
107936232,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
99095998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
71999936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
68473156,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86877141,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3826218,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
557092,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
86541427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5468319,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
123607620,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
7853852,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140132653,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
545059052,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
595082272,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2183634,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
92210382,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
140344355,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57840201,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126866297,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93806536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
452640842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4619462,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2101574,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1583246,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
67933169,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
540175,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
12562258,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
72717411,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
76303636,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
396451362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
6812360,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
117384160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
472710752,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
74672928,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
73250229,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126683103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
93820312,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
134881860,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
135010098,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2553265,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
131566140,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1141169,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
631775062,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
75178263,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
881563,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
144958746,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
79789262,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
