song_id,car,chill,club,dance,gym,happy,night,party,relax,running,sad,sleep,summer,work,workout
309373,0,0,0,3,0,5,0,8,0,0,0,0,3,0,0
309376,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
311535,0,0,4,42,0,0,0,0,0,0,0,0,0,0,0
312108,0,3,16,127,3,3,8,13,0,9,0,0,0,0,0
312141,0,0,3,122,3,0,3,5,0,5,0,0,0,0,0
313639,5,92,3,25,4,14,17,31,10,5,0,0,15,11,0
313640,19,299,19,256,15,60,73,189,56,42,0,5,73,34,4
313644,0,31,4,72,0,14,11,38,7,7,0,0,14,6,0
314683,0,29,0,7,0,11,4,3,11,8,0,4,10,5,0
315613,0,0,3,34,0,0,3,4,0,0,0,0,0,0,0
315619,0,0,0,50,0,3,0,11,0,0,0,0,0,0,0
325347,0,0,0,10,0,5,3,9,0,0,0,0,0,0,0
334824,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0
364951,17,27,17,788,26,40,76,352,7,35,0,0,31,16,5
364962,10,16,11,309,15,17,36,121,0,19,0,0,12,7,5
364966,0,4,3,62,3,0,11,40,0,0,0,0,0,0,0
365067,18,48,0,34,5,5,13,6,37,8,173,22,6,8,3
365070,4,46,0,15,3,4,23,3,39,10,101,25,12,8,0
365073,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0
365079,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0
365137,54,154,5,54,18,17,59,28,76,24,515,52,32,27,8
365155,0,3,8,100,13,5,9,25,0,17,0,0,12,11,5
365182,14,15,9,42,27,3,6,27,0,7,0,3,4,8,3
365227,0,0,57,326,3,4,17,34,0,0,0,0,9,3,5
365260,5,8,0,7,0,3,4,8,14,5,13,9,10,0,0
365268,9,47,0,5,0,0,13,11,5,0,23,5,0,7,4
365336,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
365341,0,0,0,6,0,0,4,0,6,7,3,3,3,0,0
365342,0,4,0,24,5,0,10,5,6,5,12,3,4,0,0
365344,9,11,8,61,3,7,25,25,17,19,54,19,20,5,0
365347,0,0,0,0,0,0,0,0,5,0,13,4,0,0,0
365418,4,14,0,16,0,3,6,7,19,5,9,0,0,4,0
365456,0,0,10,59,6,3,0,19,0,3,0,0,7,3,7
508475,0,4,3,28,0,0,0,3,0,0,0,0,3,0,0
512346,0,10,0,108,0,14,9,27,15,3,0,0,11,0,0
512350,0,4,0,8,0,5,0,4,3,0,0,0,3,0,0
513386,0,0,3,5,0,3,3,0,0,0,0,0,0,0,0
513734,0,18,16,60,0,4,25,38,0,7,0,0,12,0,0
516076,0,12,0,0,0,0,8,3,33,3,12,6,0,0,0
517854,0,0,10,29,0,0,4,10,0,3,0,0,0,0,0
517884,0,0,11,15,0,0,5,0,0,3,0,0,3,0,0
521626,3,16,0,0,0,3,5,7,12,0,0,0,6,5,0
523060,0,3,0,0,0,5,5,4,3,0,0,0,0,0,0
525404,0,3,0,0,0,0,0,0,4,0,6,4,0,0,0
525531,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0
530509,0,0,3,44,0,0,0,0,0,0,0,0,0,0,0
530561,0,0,3,12,0,0,0,5,0,0,0,0,3,0,0
530564,3,0,0,0,3,5,0,11,0,3,0,0,4,0,0
530652,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
530749,0,5,0,4,0,0,0,0,14,0,5,0,3,0,0
531784,0,0,4,21,0,0,3,9,3,7,0,0,0,0,0
531873,0,0,0,3,0,0,0,0,0,0,5,5,0,0,0
532005,0,3,5,127,12,8,9,253,0,164,0,0,7,5,18
532050,0,4,3,13,0,0,7,6,6,5,4,0,3,0,0
532070,0,3,21,657,14,22,63,182,3,14,0,0,9,0,0
532071,6,13,7,176,10,25,43,108,5,5,0,0,4,5,0
532072,3,0,5,61,0,5,12,28,0,0,0,0,0,0,0
532073,3,0,6,174,13,13,26,86,0,7,0,0,3,3,10
532075,0,0,0,52,0,3,5,13,0,0,0,0,0,0,0
532077,3,6,0,53,0,8,7,35,0,3,0,0,8,0,0
532078,0,3,31,187,9,35,34,89,0,12,0,0,10,0,0
532092,3,3,73,500,14,0,20,50,0,14,0,0,8,0,0
532093,0,0,54,309,6,0,11,21,0,0,0,0,6,0,0
532094,0,0,24,69,0,0,6,7,0,0,0,0,0,0,0
532096,0,0,35,145,0,0,5,8,0,0,0,0,0,0,0
532097,0,0,3,38,0,0,3,0,0,4,0,0,0,0,0
532099,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0
532262,9,14,0,0,13,3,0,9,0,5,0,0,0,5,7
532268,37,45,6,31,131,6,7,48,6,45,0,0,10,44,117
532272,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
532277,0,8,0,0,9,0,0,0,0,3,0,0,0,4,4
532284,0,5,0,0,6,0,0,0,0,4,0,0,0,0,7
532293,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0
532349,80,142,11,130,48,25,80,157,116,59,181,45,25,42,7
532351,4,0,3,14,9,3,5,5,0,9,0,0,0,0,3
532435,8,39,0,4,10,6,7,9,46,3,18,5,0,9,3
532439,0,15,0,0,3,3,4,3,19,0,26,4,0,6,0
532458,9,0,0,0,0,0,0,11,0,0,3,0,3,4,0
532495,0,5,0,34,4,5,5,30,3,0,0,0,22,0,0
532507,0,0,0,13,3,5,0,10,0,0,0,0,3,0,0
532547,5,8,4,40,0,5,7,38,0,0,0,0,35,4,0
532571,21,23,0,5,7,0,3,15,10,10,7,4,0,15,0
532603,12,6,0,4,5,3,0,3,0,10,0,0,0,8,4
532605,13,47,0,14,8,5,8,3,39,6,9,8,0,10,0
532609,0,0,0,3,0,3,0,4,0,3,0,0,0,0,0
532611,4,11,0,0,0,0,0,0,0,0,5,4,0,3,0
532673,11,22,0,14,3,0,0,11,8,8,5,4,4,10,0
532674,0,6,0,0,0,3,0,4,0,0,0,0,0,0,0
532768,7,54,0,8,9,8,10,6,102,6,131,18,3,10,0
532881,0,0,0,0,25,4,0,0,4,4,0,0,0,0,7
532908,8,24,5,131,11,22,17,84,19,10,0,0,49,5,0
532909,0,12,0,39,0,3,0,27,4,0,0,0,21,0,0
532915,0,13,0,90,5,6,10,38,7,0,0,0,19,0,3
532923,9,27,12,194,12,21,25,149,20,10,3,3,74,6,4
533795,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0
533952,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0
533981,9,9,0,11,0,0,7,5,13,0,18,5,0,6,0
534003,5,28,0,9,6,0,4,14,0,0,3,4,5,13,3
534077,26,38,0,10,9,8,6,8,16,14,41,13,7,13,0
534462,517,127,8,92,104,69,62,379,37,129,13,10,58,145,72
534463,11,8,0,0,3,0,4,11,3,0,0,0,0,15,9
534464,15,19,0,6,6,3,13,4,17,10,11,7,0,17,5
534466,23,6,0,8,17,15,5,33,0,21,0,0,8,22,16
534468,4,9,0,0,3,0,0,0,0,0,3,0,0,3,0
534472,6,5,0,0,0,0,5,0,3,0,14,3,0,8,3
534508,0,13,0,7,0,5,4,15,0,0,0,0,6,0,0
534516,0,5,0,9,0,4,0,0,0,0,0,0,0,0,0
534574,0,0,3,15,0,5,13,22,0,3,0,0,0,3,0
534628,3,91,0,35,0,14,15,30,12,8,0,107,13,12,6
534674,7,10,0,5,0,0,4,5,3,0,6,4,0,7,4
534726,28,59,40,642,115,34,85,611,18,112,0,0,57,54,100
534727,3,0,3,25,0,0,0,9,0,0,0,0,0,0,0
534730,25,143,15,232,46,22,51,115,59,54,47,25,49,39,18
534733,4,4,5,51,6,0,7,28,9,6,0,0,18,6,9
534734,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
534735,0,6,0,3,0,0,0,4,0,0,0,3,0,0,0
534736,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0
534752,6,28,0,17,0,0,6,3,11,6,12,5,3,3,0
534845,7,18,0,0,7,4,4,3,4,3,17,9,0,14,0
534916,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0
534964,11,7,3,75,26,3,4,40,0,17,0,0,13,14,8
535062,0,0,0,0,4,0,0,0,0,0,0,0,0,8,5
535202,0,0,5,49,11,3,3,14,0,4,0,0,8,5,17
535205,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
535297,3,16,0,8,0,3,8,5,12,3,28,4,0,5,3
535305,3,0,0,3,0,11,4,12,0,0,0,0,0,0,0
535317,0,6,0,38,4,4,0,47,0,10,0,0,3,8,23
535339,0,24,0,5,0,0,3,11,13,3,8,0,3,4,0
535373,0,4,3,25,0,6,4,33,0,0,0,0,0,0,0
535411,4,3,0,10,0,0,6,4,5,0,52,5,0,0,0
535418,0,12,0,39,3,3,3,6,0,0,0,0,20,0,0
535419,0,19,0,32,0,3,0,4,0,0,0,0,7,7,0
535660,4,0,4,64,0,7,6,24,0,0,0,0,0,0,0
535666,4,3,10,143,7,6,12,32,0,7,0,0,8,0,0
535680,0,0,0,25,3,3,3,7,0,0,0,0,4,0,0
535709,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
535746,0,0,0,10,0,0,0,3,0,0,4,0,0,0,0
535752,0,0,4,25,0,4,4,4,0,0,0,0,0,0,0
535765,3,0,0,23,0,3,0,12,0,0,0,0,0,0,0
535921,0,0,3,25,0,3,4,18,0,0,0,0,0,0,0
535922,0,0,3,9,0,0,0,8,0,0,0,0,0,0,0
535977,24,29,0,10,7,7,8,26,8,9,8,9,15,13,0
536408,16,40,4,26,20,4,3,18,9,8,3,5,10,17,6
536481,56,194,8,156,39,75,38,259,39,92,14,12,104,85,25
536482,3,21,0,8,5,4,4,6,4,8,0,3,12,8,0
536484,61,300,14,186,66,86,78,286,51,77,13,9,142,98,62
536485,164,458,70,934,169,368,163,1298,93,408,23,24,306,161,109
536924,10,41,3,100,9,0,8,37,12,5,0,6,0,26,6
536926,0,16,0,0,0,0,5,0,5,0,4,6,0,10,0
536929,0,32,0,4,0,0,6,5,3,0,0,4,0,9,0
536979,43,415,23,355,24,86,226,232,230,36,13,35,98,51,10
537239,43,19,13,79,40,6,10,69,5,9,3,3,24,36,27
537332,0,0,0,0,0,0,0,5,0,0,3,0,4,0,0
537388,0,0,0,0,3,0,0,10,4,14,0,0,0,5,6
537516,9,0,4,106,11,8,9,116,0,5,0,0,5,5,0
538107,3,0,6,27,7,0,0,15,0,4,0,0,0,4,3
538352,4,0,0,10,5,3,0,8,0,0,0,0,4,3,7
538692,3,3,0,0,0,0,0,0,0,0,3,0,0,4,0
538694,12,6,0,0,0,0,4,0,3,0,7,0,0,0,0
538948,13,12,0,0,5,11,4,15,0,3,0,0,13,20,7
539057,0,0,3,24,5,6,6,17,0,9,0,0,0,3,0
539064,8,0,3,11,4,5,12,23,0,0,0,0,3,6,0
539152,6,88,5,8,0,9,15,12,38,18,0,5,15,6,0
539620,8,13,0,13,7,5,22,7,38,17,43,12,9,3,0
539657,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0
539666,5,13,6,21,6,0,0,26,0,0,0,0,3,16,20
539668,9,16,0,16,3,0,20,7,3,0,0,12,0,7,0
539670,4,16,0,6,0,0,7,5,0,0,12,6,3,7,0
539679,0,0,0,5,0,0,0,6,0,0,0,0,0,4,4
539682,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
539703,0,0,0,32,0,5,4,19,0,0,0,0,0,0,0
539780,0,7,0,6,0,3,3,6,0,0,0,0,4,0,0
539782,0,18,0,0,0,5,5,6,3,0,0,0,17,0,0
539797,0,0,7,144,19,5,19,49,0,11,0,0,5,7,18
539799,0,0,5,72,7,0,6,27,0,12,0,0,3,0,13
540006,0,9,0,0,0,3,0,5,3,0,0,0,0,0,0
540175,120,49,19,701,110,80,96,1027,21,193,16,8,73,71,69
540176,4,0,0,22,13,5,3,27,3,11,0,0,8,9,9
540177,8,9,0,16,4,3,0,9,11,3,7,9,0,8,0
540180,0,0,0,0,0,0,0,0,4,0,8,3,0,0,0
540191,15,8,5,195,56,13,37,93,8,34,0,0,6,37,44
540192,0,0,0,19,5,0,0,8,0,6,0,0,4,13,7
540396,0,5,0,9,3,3,6,10,3,5,0,0,7,0,0
540427,5,0,3,72,0,7,4,25,3,10,0,0,3,0,0
540428,3,0,7,157,5,15,19,61,0,3,0,0,11,0,0
540429,3,37,0,12,0,4,8,13,4,0,0,3,18,0,0
540432,3,11,0,22,0,11,10,16,6,6,0,0,7,3,0
540433,0,0,4,25,0,8,3,14,3,3,0,0,7,0,0
540485,0,13,0,0,0,0,0,0,45,0,0,37,0,0,0
540770,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0
540974,0,0,3,6,0,0,0,9,0,0,0,0,0,0,0
541012,35,32,0,7,81,9,9,28,11,22,63,10,7,90,128
541030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
541324,4,23,0,4,11,0,0,6,3,6,0,0,0,13,12
541377,5,27,0,3,0,0,9,10,16,4,0,5,4,5,0
541383,9,18,0,19,0,7,9,28,3,3,0,0,3,0,0
541385,4,6,0,0,0,0,6,5,5,0,4,5,0,0,0
541387,8,557,3,10,0,4,11,19,23,0,0,11,9,9,0
541393,40,51,0,14,16,71,13,69,9,24,0,6,32,21,9
541396,0,10,0,5,0,3,0,11,0,0,0,0,4,4,0
541399,48,1070,8,55,19,43,64,109,169,38,8,22,70,44,4
541400,32,22,5,88,43,16,26,79,6,64,0,0,10,28,32
541402,53,29,0,28,38,9,17,73,0,59,3,0,7,20,7
541403,10,10,18,158,83,7,19,58,0,57,0,0,18,34,49
541405,0,6,3,36,4,5,8,30,3,0,0,0,0,5,0
541410,7,4,10,343,8,19,35,97,0,24,0,0,10,3,4
541846,3,3,7,11,0,3,5,19,0,0,0,0,0,0,0
541848,55,25,10,266,68,33,48,258,5,87,0,0,28,40,51
541849,4,6,0,21,5,6,10,50,0,4,0,0,13,7,0
541850,3,0,4,75,3,7,6,23,0,19,0,0,3,0,6
541851,3,3,0,18,0,3,3,19,0,0,0,0,0,0,0
541852,35,14,0,170,88,19,30,134,5,158,5,0,15,36,43
541853,3,4,0,0,0,0,3,5,0,0,5,0,0,6,0
541854,27,18,13,440,34,103,43,297,11,45,0,0,49,26,23
541856,0,3,0,4,0,3,4,9,0,0,0,0,0,0,0
541858,3,0,3,8,0,0,0,11,0,8,0,0,0,0,0
541865,0,9,0,0,8,3,0,0,3,6,6,3,0,33,36
541866,0,4,0,0,4,0,0,0,0,0,4,0,0,11,10
541867,9,15,0,0,29,0,3,9,4,10,4,3,0,55,65
541870,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
541879,15,11,8,318,22,80,40,270,9,61,0,0,38,15,9
541882,5,11,0,10,6,5,8,21,0,4,0,0,4,11,3
541994,8,0,5,92,8,6,7,54,0,8,0,0,0,0,3
542003,34,19,6,17,56,9,15,97,11,33,4,0,8,37,19
542016,10,5,0,70,29,6,5,279,0,188,0,0,7,11,34
542019,3,5,0,11,0,3,0,14,3,0,0,0,0,0,0
542254,0,3,0,0,0,4,0,5,0,6,0,0,0,0,0
542381,0,20,4,15,0,4,5,21,6,12,0,0,10,5,0
544906,0,3,0,0,0,0,0,0,0,0,35,4,0,0,0
545897,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0
546064,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3
546090,0,13,0,0,0,0,4,0,10,0,0,8,0,0,0
546130,146,329,5,118,65,42,112,71,216,66,2236,153,42,72,13
546285,4,3,0,8,0,0,3,15,8,0,3,3,0,0,0
546301,0,0,4,34,3,0,8,7,0,0,0,0,5,0,0
546575,7,14,0,3,6,0,40,3,3,9,22,3,0,3,9
546578,63,179,6,35,105,20,49,51,104,88,280,45,51,98,77
546579,8,0,4,78,7,12,3,49,0,10,0,0,8,6,5
546691,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0
546757,5,9,11,346,21,29,35,122,0,61,5,0,10,5,8
546763,3,17,0,105,5,23,23,21,17,15,0,0,14,0,0
546790,21,43,0,19,0,0,21,21,35,4,54,12,5,17,3
546801,4,21,0,19,5,3,15,3,44,0,19,7,3,6,3
546826,16,19,3,27,6,7,9,61,6,6,0,0,135,8,3
546827,21,5,6,64,21,3,10,347,0,32,0,0,19,12,14
547135,0,4,0,27,4,4,3,29,0,4,0,0,0,3,0
547143,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0
547144,4,0,0,8,0,0,8,9,9,0,7,3,0,5,0
547153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
547196,0,0,3,0,0,3,0,11,0,0,0,0,0,0,0
547531,6,7,0,3,3,0,0,3,0,5,4,0,0,0,0
547532,4,3,0,0,0,0,0,0,0,5,3,4,0,0,0
547534,0,7,0,0,0,0,0,0,0,0,8,5,0,0,0
547536,6,0,0,0,5,0,0,0,0,13,0,0,3,3,4
547538,10,0,0,21,14,8,6,16,0,26,0,0,3,9,19
547591,0,0,5,26,0,0,0,0,0,0,0,0,0,0,0
547639,0,0,0,3,0,0,3,0,5,0,0,4,0,0,0
547673,0,0,3,67,0,4,0,21,0,3,0,0,3,0,0
548220,7,4,0,0,6,5,5,13,0,4,0,0,3,9,0
548274,5,6,0,0,0,0,0,6,0,0,0,6,0,7,0
548275,11,25,0,4,6,4,5,0,6,0,8,9,0,5,0
548311,0,5,4,140,6,13,22,30,4,10,0,0,14,0,0
548314,0,0,6,92,4,3,10,9,0,10,0,0,5,0,0
548342,30,29,0,12,18,4,13,19,6,5,3,4,10,10,4
548365,10,72,3,38,0,36,17,45,65,11,0,0,30,0,0
548507,0,0,4,30,3,0,0,9,0,0,0,0,0,0,0
548645,9,95,0,4,0,4,19,5,30,3,50,24,5,19,0
548673,80,90,14,221,45,229,33,550,35,55,4,4,42,53,20
548676,9,20,0,5,5,7,3,14,8,0,0,0,0,5,3
548680,7,11,0,5,0,6,0,6,0,0,0,0,0,0,3
548688,0,0,0,4,0,0,3,3,10,0,4,3,0,0,0
548959,0,0,0,4,0,0,0,0,0,0,5,0,0,0,0
549206,0,0,3,6,0,0,0,0,0,0,0,0,0,3,0
549498,0,0,5,66,0,0,4,18,0,12,0,0,0,0,0
549503,0,0,3,23,3,0,0,12,0,0,0,0,3,0,0
549505,0,0,4,47,0,0,6,12,0,8,0,0,0,0,0
549533,0,10,0,4,0,14,3,10,5,0,0,0,5,0,0
549755,0,0,0,9,0,0,0,0,5,0,4,0,3,0,0
549831,0,10,0,4,0,0,0,0,0,0,7,3,0,0,0
549834,4,9,0,59,3,3,10,17,15,9,0,0,8,0,0
549918,55,459,8,63,22,36,85,74,284,28,88,26,113,64,0
549940,0,23,3,15,0,6,14,0,27,3,3,4,3,5,0
549957,8,27,13,437,8,45,54,180,0,26,0,0,16,4,0
549995,38,68,21,144,19,23,44,239,13,19,0,4,24,42,7
549998,11,41,0,0,3,0,4,6,7,3,18,8,0,9,0
550070,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
550102,4,14,0,0,9,0,3,6,18,3,7,4,0,15,3
550104,11,40,0,9,4,4,9,7,37,5,41,8,3,13,3
550286,0,0,0,10,0,7,0,8,0,0,0,0,0,0,0
550288,7,101,4,19,6,10,40,23,61,23,59,30,26,20,0
550298,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
550303,0,5,0,4,0,3,0,11,0,0,0,0,0,0,0
550346,6,10,0,12,4,71,7,19,0,10,0,0,16,8,0
550518,46,53,7,103,62,27,30,114,14,84,0,3,13,62,82
550734,0,0,0,3,0,0,0,0,0,0,4,5,0,0,0
550854,0,7,0,5,0,5,3,7,7,3,0,0,8,4,0
550951,12,0,0,0,5,5,0,0,0,6,0,0,9,8,0
551023,26,11,12,166,29,28,11,576,5,57,0,0,22,32,23
551209,4,7,0,5,0,0,0,0,6,0,12,0,0,4,0
551383,6,37,0,6,0,7,7,12,23,0,47,13,0,5,0
551470,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3
551676,0,7,0,0,0,0,0,0,4,0,9,4,0,0,0
551679,0,5,0,19,3,0,6,0,10,6,8,0,0,0,0
551683,0,4,8,353,23,17,11,31,6,28,0,0,10,3,0
551700,0,0,4,36,0,0,0,3,0,8,0,0,0,0,0
551991,7,26,0,5,0,0,8,8,19,0,12,6,0,0,0
551995,0,0,0,3,0,0,0,3,4,0,3,0,0,0,0
551999,0,6,0,3,0,0,0,0,0,4,0,3,0,0,0
552074,0,0,3,7,0,0,0,5,0,0,0,0,0,0,0
552080,20,44,0,8,6,0,12,13,8,7,3,4,9,23,0
552086,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
552137,17,18,0,48,0,10,15,30,11,5,0,4,12,7,0
552198,0,0,3,20,0,0,0,3,0,0,0,0,0,0,0
552214,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
552251,0,0,11,87,4,3,6,40,0,4,0,0,6,0,0
552254,0,0,7,25,0,0,6,24,0,3,0,0,0,0,0
552272,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0
552315,3,11,6,6,5,0,0,14,0,0,0,0,5,5,6
552380,0,0,4,173,0,3,4,18,0,0,0,0,0,0,0
552383,4,0,22,677,17,8,22,62,0,16,0,0,6,7,8
552386,4,0,11,373,6,11,24,205,0,4,0,0,27,3,0
552395,9,0,5,230,4,23,16,164,0,9,0,0,20,8,0
552402,0,7,16,426,12,27,52,96,6,14,0,0,15,8,0
552403,0,0,4,75,0,0,5,15,0,0,0,0,0,0,0
552406,0,0,3,18,0,0,5,7,0,0,0,0,0,0,0
552407,4,0,12,168,5,19,20,83,0,5,0,0,8,4,0
552410,0,0,3,63,5,9,4,23,0,6,0,0,0,3,0
552411,0,0,4,67,0,0,3,5,0,0,0,0,0,0,0
