song_id,label
529751,chill
529752,chill
529753,chill
529754,chill
529755,chill
529756,chill
529757,chill
529758,chill
529759,chill
529760,chill
529761,chill
530594,summer
532005,dance	party	running
532006,dance
532007,dance
532008,dance
532015,dance	happy
532070,dance	night	party
532071,dance	party
532072,dance	party
532073,dance	party
532074,dance
532075,dance
532076,dance
532077,dance
532078,dance	happy	party
532079,dance	party
532092,dance
532093,club	dance
532094,dance
532096,club	dance
532097,dance
532173,work
532216,chill	relax
532262,training
532268,party	training	work	workout
532284,training
532290,workout
532349,car	chill	dance	night	party	relax	sad	sleep	work
532407,chill	gym
532435,car	relax
532495,party
532507,dance
532547,party	summer
532572,party
532605,relax
532768,car	chill	sad
532871,gym	training	work	workout
532881,training
532882,training
532883,car	gym	training	work
532908,chill	dance	party	summer
532915,dance	party
532916,dance
532922,party
532923,dance	gym	party
533137,gym
533981,sad
534077,car	chill
534462,car	chill	dance	gym	happy	night	party	running	training	work	workout
534466,car
534574,party
534628,chill	party	sleep
534670,training
534726,chill	dance	gym	happy	night	party	running	shower	summer	train	work	workout
534729,dance
534730,chill	dance	gym	night	party	running	sad	summer
534733,dance
534778,dance	party
534845,sleep
534964,dance	party
535202,gym
535297,sad
535317,dance
535319,party
535373,dance	party
535411,sad
535418,dance
535660,dance	party
535666,dance	party
535680,dance
535752,dance	night
535922,dance
536408,dance
536481,car	chill	dance	gym	happy	party	running	sad	shower	summer	work
536484,car	chill	dance	gym	happy	night	party	relax	running	summer	work	workout
536485,car	chill	dance	gym	happy	night	party	running	sad	shower	summer	training	work	workout
536924,dance
536979,car	chill	dance	happy	night	party	relax	running	shower	summer	train	work
537239,chill	dance	gym	party	summer	work
537388,training
537516,dance	party
537724,dance	relax	running
538107,dance
538257,dance
538340,car	chill	sad
538564,dance
539064,party
539080,dance	party
539152,chill	party
539533,dance
539620,chill	relax
539666,work
539668,sleep
539670,chill	work
539782,summer
539797,gym
539799,dance	gym	party
539915,morning
540175,car	chill	club	dance	gym	happy	night	party	running	shower	summer	work	workout
540176,dance	party
540177,dance
540181,workout
540191,dance	gym	party
540192,dance
540195,gym
540197,dance
540427,dance
540428,dance	party	summer
540429,chill	party
541010,work
541012,car	gym	sad	training	work	workout
541306,chill
541308,workout
541318,chill
541320,workout
541322,car	chill	gym	night	party	training	work	workout
541328,chill
541383,party
541387,chill
541393,happy	night	party
541399,car	chill	happy	morning	party	relax	running	summer
541400,dance	party
541402,car	party
541403,dance	gym	party
541405,dance	party
541408,party
541410,dance	night	party
541844,party
541846,party
541847,dance	party
541848,car	dance	gym	night	party	running	work
541850,dance	party
541851,party
541852,dance	gym	happy	night	party	running
541854,dance	happy	party	summer	workout
541862,party
541865,work
541867,gym	work	workout
541879,dance	happy	night	party	running
541886,dance	gym
541994,dance	party
541995,dance
541997,dance
541998,dance
541999,dance	party
542003,gym	party	work	workout
542007,dance	party
542008,dance
542009,dance
542016,dance	gym	party	running
542019,dance
542381,chill	dance
545753,chill	summer
546004,car	chill	dance	gym	happy	morning	party	running	summer	work
546130,car	chill	dance	gym	party	relax	running	sad	shower	sleep	workout
546415,dance
546578,car	chill	dance	gym	happy	morning	night	park	party	relax	running	sad	sleep	training	work	workout
546579,dance	party
546757,dance	party	running	summer
546763,dance	party
546790,chill	dance	relax	sad
546801,dance	sad
546826,party	summer
546827,car	dance	happy	party	work
547135,dance	party
547530,dance
547535,running
547537,running
547538,dance
547673,dance
548196,party
548220,party
548275,relax
548311,dance
548314,dance
548342,party	relax
548365,chill	dance	morning	party	relax
548509,dance	party
548510,dance	party
548645,chill
548673,car	chill	dance	happy	party	relax	running	work	workout
549498,dance
549505,dance
549514,dance
549552,party
549579,chill
549918,car	chill	dance	happy	morning	party	relax	sad	summer	train	work
549924,chill
549930,chill
549940,chill
549957,dance	party	running	train
549995,chill	dance	gym	party
549998,car
550102,chill	relax
550104,relax	sad
550288,chill	sad	sleep
550321,morning
550346,happy
550373,morning
550518,chill	dance	gym	happy	party	work	workout
551023,car	dance	party	summer	work
551130,party
551334,chill
551454,dance
551683,dance	night	party
551700,dance
552080,car	party
552137,dance	party	summer
552240,party
552251,dance	party
552258,dance
552261,party
552315,party
552369,dance
552380,dance
552383,dance	party	work
552386,dance	night	party	summer
552388,dance
552395,dance	party	summer
552398,dance
552402,dance	happy	night	party
552403,dance
552404,dance	party
552407,dance	party
552410,dance
552411,dance
552413,dance
552416,dance
552417,party
552421,dance
552422,dance	night	party
552424,dance	night	party
552425,dance	night	party
552428,dance
552449,chill
552599,work
552609,chill	work
552756,dance	party
553083,sad
553094,dance
553229,dance	gym	running	workout
553234,chill	workout
553239,car	chill	dance	gym	party	summer	work	workout
553264,training
553336,gym	party
553804,dance
553814,dance	party
554082,party
554190,dance	party
554446,car	chill	dance	happy	morning	night	party	relax	running	sad	shower	sleep	summer
554671,chill	dance	relax	running
554759,chill	relax	summer
554950,chill	dance	night
555366,running
555636,party	running
555639,dance	gym	party	running	work
555640,car	chill	dance	gym	happy	morning	party	running	summer	work	workout
555641,chill	dance	night	party	running	summer	work
555642,chill
555643,chill	dance	happy	party	running	shower	summer	work
555741,dance
555742,dance
555749,dance
555755,dance	night	party	running	summer
555759,dance
555805,chill	dance	summer	work
556031,car
556305,dance
556646,morning
556809,gym	workout
557093,dance	night	party	running
557625,party	training	work
557641,training	work
558397,chill
558619,chill	relax	sad
558769,dance	party
558774,dance
558836,club	dance
558928,chill	dance	morning	running
558982,gym	party	running	training	work	workout
558985,party	relax	sad
559125,dance	party	running
559415,dance
559725,gym	training	work	workout
559727,workout
559728,running	work
559788,workout
559789,car	gym	night	party	running	training	work	workout
559790,workout
559940,dance	party
560269,car	club	dance	gym	party	running	work
560272,dance	gym	party	work
560274,dance	gym
560281,club	dance	gym	party	work
560375,car
560404,dance
560406,dance
560504,car	work
561683,chill	dance
561686,chill
561690,dance
561696,party
561753,chill	work
561785,dance
561836,car	chill	dance	gym	happy	morning	night	party	relax	running	shower	summer	train	training	work	workout
562455,dance	work
562487,car	chill	club	dance	gym	happy	night	party	relax	running	shower	summer	training	work	workout
562497,dance
562693,dance	party
562694,party
563008,gym
563921,dance
563922,dance	workout
563923,dance
563924,dance
563925,dance
563926,dance
563927,dance
563928,dance
563929,dance
563930,dance
563931,dance
563932,dance
563933,dance
563934,dance
563935,dance
564065,dance
564150,dance
564498,party	work
564951,party
565038,dance
565055,dance	night	party	running
565056,dance
565127,party
565150,dance
565259,party
565260,running
565420,dance	night	party	running	summer
565490,chill	dance
565509,gym	party
565637,party
565655,chill	dance	gym	party
565656,dance	happy	running
565659,dance
565661,chill	dance	happy
565820,dance
566286,sleep
566494,sad
566497,dance	party	running
566617,dance	party
566621,dance
566638,dance
566922,chill
567184,sad
567649,chill	dance	night	work	workout
567656,chill	dance	night	relax	sad
567680,chill	dance	morning	relax
567965,car	chill	dance
567968,car
567997,chill
568003,chill	dance	gym	happy	party	relax	running	work	workout
568713,dance	summer
569213,car	chill	club	dance	gym	happy	night	party	training	work
569217,chill	dance	party	running
569329,dance
569420,sad
569561,party
569724,dance
570130,gym	party	training
570213,dance
570215,dance
570222,dance	park
570229,park
570239,sleep
570273,chill	dance	work
570585,chill
570650,chill	morning	party	work
570995,relax	work
571165,chill
571875,morning
572227,dance
572698,dance
572881,dance	happy	party	running
573059,chill
573390,party
573780,summer
574285,dance	gym	happy	party	running	workout
574288,dance
574731,training
574741,gym	training	workout
574984,car	chill	club	dance	happy	night	party	running	shower	summer	training	work
575228,dance	work
575245,chill
576423,dance	gym	party	relax	running	train	training	work	workout
576425,gym	running	training	work	workout
576428,gym	training
576431,car	chill	dance	gym	happy	morning	night	party	relax	running	sleep	summer	train	training	work	workout
576435,gym	running	training	workout
576436,dance	gym	running	training
576439,gym	running	training	work	workout
576444,gym	training
576447,gym	running	training	workout
576455,car	chill	dance	gym	morning	night	party	relax	running	shower	summer	train	training	work	workout
576457,chill
576460,car	party
577509,relax
578105,gym	training
578808,dance	party	running
579089,chill
579102,dance
579113,dance	party
579620,dance
580060,chill	dance	party	running	summer
580853,gym	training
580889,party	workout
580931,gym	party	summer	work
580936,car	chill	dance	gym	happy	night	party	relax	running	sad	shower	summer	train	work	workout
581077,dance	gym	party	running
581082,dance	shower	work
581372,dance
581375,dance	gym	party	summer	workout
581386,dance
581389,dance	party
581923,car	chill	happy	party	summer	work
581979,relax
582185,chill	dance
582186,party
582212,training
582250,dance	gym
582252,car	chill	club	dance	gym	happy	night	party	running	summer	training	work	workout
582254,car	dance	gym	happy	party	running	summer	work	workout
582255,workout
582256,dance	party	running
582258,dance	work
582261,dance
582268,work
582285,dance	gym	party	running	work	workout
582287,dance	happy	running	work
583037,work
584172,dance
584325,party
584661,relax
584796,dance	party
585343,summer
585777,chill
586042,night
586048,summer
586057,morning
586087,chill
586399,dance	gym	party
586402,party
586406,dance	party
586416,dance	party
587132,dance	work
587381,dance	running
587382,dance
587559,dance
588057,club	dance
588566,dance	party
594826,work
594827,car	gym	train	training	work	workout
594872,chill
594917,party	train	work
595070,chill
595444,chill
595920,chill	dance	night	relax	sad	shower	sleep
596015,chill	dance	relax	sad	sleep
596017,chill	happy	night	party	summer
596023,dance	night	party
596025,sad
596030,car	happy	shower	work
596046,night	relax	sad
596057,dance
596068,car	dance
596112,relax
596117,chill	relax
596335,dance
596589,dance	gym	happy	night	party	running	summer	workout
596972,party	work
597166,car	chill	dance	gym	night	party	relax	running	sad	shower	sleep	summer	train	work	workout
597823,sad
597856,dance
597861,party
598098,car	club	dance	night	party
598407,morning	party
598671,car	chill	gym	party	running	training	work	workout
598675,party	work
598721,dance
599025,dance	party
599225,party
599309,dance
599357,dance
599423,car	chill
599530,party
599715,dance
599782,dance
599814,dance
599991,chill
600081,dance
600153,dance	party
600168,gym	training	work	workout
600346,car	chill	party	work
600434,summer
600441,summer
600473,dance
600545,dance	party	work
600629,chill	dance	happy	night	party	work
600631,car
600644,dance
600727,party
600797,gym	training	work	workout
600884,chill	dance	sad
600886,dance	party
601013,chill	dance	party	running	work
601015,dance	party	running
601017,chill
601019,chill	dance
601036,dance
601389,chill	morning	relax	sleep
601418,gym
601424,dance
601436,party
601620,party	work
601626,car	chill	dance	gym	party	relax	sad	train	work
601886,dance	party
602106,morning
602261,party
602339,car	chill	dance	party	relax	sad	sleep	work
602351,happy
602353,chill	relax	sad
603072,relax	sad
603155,dance
603418,dance	party
603904,training	workout
603946,dance	gym	party	running	work	workout
603951,gym	training	workout
603953,car	chill	dance	happy	party	work
604353,training
604371,dance	gym	happy	party	summer	training
604845,dance
604862,relax	summer
604954,gym	training	workout
605066,dance	relax
605281,work
605893,dance
605895,dance
605897,dance	party
605910,party
605931,dance	party
605957,party
605962,dance
605966,dance	party
605970,dance	gym	party
606018,car
606311,dance	night
606313,dance
606611,night	relax	sad	sleep
606659,dance	happy
606892,sad
606908,dance
607684,car	chill	dance	happy	party	sleep	summer	work
607985,party
608069,dance	party
608507,dance
608589,work
608701,chill	dance
608749,dance	party
608756,chill	dance
608758,dance
609097,car
609244,car	chill	club	dance	gym	happy	night	party	relax	running	shower	summer	train	training	work	workout
609370,chill
609372,dance	party
609376,work
609381,car	dance	gym	happy	party	running	shower	work	workout
610095,summer
610231,dance	party	running
610914,dance
611346,dance	happy	night	party	summer
611496,party
612837,chill	dance	work
613096,car	dance	party	work
613103,car
613907,dance
613912,sad	sleep
614330,dance	night	party	running
614534,sleep
614593,party	summer
614652,dance
614672,dance
614689,dance
614693,chill	dance	party
615069,gym
615655,car	chill	club	dance	gym	happy	night	party	relax	running	shower	summer	training	work	workout
615656,car
615657,car
615664,sad
615819,dance	party	running
616158,car	gym
616196,car	chill	running
617113,chill
617163,dance
617164,dance
617165,dance
618284,dance
618301,party
618317,dance	party
619301,party
619310,chill	dance	gym	happy	night	party	relax	running	summer	training	work	workout
619313,dance	relax
619346,party
619538,chill
619622,dance	party
619766,gym
619890,party
619900,party
619903,dance	party
621057,sleep
622562,relax
622775,summer
623469,car	chill
623608,summer
623627,dance
623717,sleep
623838,dance
624361,summer
624364,gym	party	work
624823,car	chill	dance	night	party	relax	running	sad	sleep	summer	train	training	work	workout
624856,chill
624991,party
624995,car	chill	party	running	shower	work
625109,chill
625398,party
625643,car	chill	dance	gym	happy	party	running	summer	train	training	work	workout
625751,dance	summer
625842,dance
625873,chill
625884,dance
625945,work
626119,gym	party	workout
626123,party	running	workout
626167,chill	gym	party	work
626283,chill	work
626417,car	chill	dance	party	summer
626418,car	chill	dance	gym	happy	night	party	running	shower	summer	training	work	workout
626419,car	chill	dance	gym	night	party	running	summer	work
626451,training
626503,chill	dance	party	summer	work	workout
626546,chill	dance	happy	party	work
626722,dance	gym	party
627125,car	dance
627270,training
627284,dance	workout
627287,dance	gym	happy	night	party	running	summer	workout
627322,dance
627388,chill	party
627542,morning
627656,gym	work
627683,dance	happy	party	running	training
627779,dance
627909,party
628099,car	chill	dance	party	summer	workout
628247,dance	party
628266,car	chill	dance	happy	party	summer	workout
628267,chill	work
628518,chill
628520,relax
629159,relax
629312,car	chill	gym	night	party	work
629328,gym	party	work
629333,party
629335,chill	night
629463,relax	shower
629466,car	chill	dance	happy	night	party	relax	running	sad	shower	sleep	summer	work
629770,running
630278,dance	party
630283,dance	party	running
630295,party
630374,party	training
630701,club	dance	party	summer
630707,dance
631536,dance	party
631564,relax
631681,car	chill	party	work
632018,chill
632023,chill
632027,chill	party
632222,dance
632228,car	chill	summer
632249,dance
632276,chill	dance	party	running	summer	work
632283,chill	dance	gym	party	relax	summer	work
632284,chill	sad
632357,gym
632378,dance	party
632447,car	chill	dance	gym	party	running	training	work
632488,dance	work
632493,car	dance
632619,dance
632868,gym	party	running	training
632869,training
632870,gym
632871,gym
632872,training
632873,running	training
633019,gym
633297,gym	running	work
633552,summer
635189,dance	happy	party
635191,dance	party
635647,chill
635757,party
636220,club	dance	happy	party
636222,chill	club	dance	happy	night	party	running	shower	train	training	workout
636255,dance
637505,running
638650,dance
638665,dance	happy	party	summer
660405,training
660423,gym	training	work	workout
660685,training
660710,gym	workout
660760,chill	gym	party	sad	work
660844,sleep
660966,gym
661077,gym	training	work	workout
661218,dance
661228,dance
661824,relax
661871,work
661912,car	chill	dance	gym	party	summer
661914,car
661928,club
661930,chill	gym	summer	work
661981,car	dance
661985,work
662061,gym	training	work	workout
662099,dance	party	work	workout
662101,car	club	dance	gym	happy	party	summer	work	workout
662103,car	chill	club	dance	gym	happy	night	party	running	shower	summer	training	work	workout
662104,car	dance	gym	party	summer
662113,car	chill	dance	gym	party	relax
662355,car	chill	dance	night	party	relax	work
662416,club
662432,car	training	work	workout
662458,car	gym	training	work
662471,club
662472,club
662490,club
662589,car	dance	gym	party	running	workout
662685,chill	party
662713,dance	gym	party
662718,party
662722,party
662729,car	chill	club	dance	gym	happy	party	running	shower	summer	training	work	workout
662772,workout
662879,car	gym	party	training	work	workout
662883,work
663043,chill
663451,chill	work
663571,car	dance	gym	night	party	running	training	work	workout
663591,workout
663612,chill	work
663984,gym	training	workout
664107,car	chill	dance	gym	happy	morning	night	party	relax	running	sad	shower	sleep	summer	training	work	workout
664110,dance	relax
664115,dance	running	training
664142,happy
664178,car	chill	dance	night	party	relax	summer	work
664196,dance
664437,chill	party	work
664440,chill	party	summer
664444,car	chill	happy	morning	night	party	running	summer	work
664445,work
664446,work
664450,chill	morning	party	running	work
664453,work
664454,work
664456,chill	party	work
664458,work
664507,car	chill	dance	night	party	running
666726,work
669243,chill	relax
669799,chill	dance	relax	sleep
670804,chill	gym	party
670897,chill	dance	happy	party	relax
671138,dance	gym
671140,car	chill	dance	gym	night	party	running	summer	training	work	workout
671141,dance	party	train
671150,dance
671173,dance
671270,chill
671298,chill	work
671348,car	chill
671366,car	chill	party	summer	work
671591,work
672468,dance
672732,chill	night
674038,chill
674162,car	chill	party
674643,party
674711,car	chill	dance	party	relax	sad
674958,dance	gym	party	relax	work
675083,chill	sleep
675175,chill
675582,dance
675779,dance
675799,dance
675801,car	dance	night
675818,sad
675835,dance	running	summer
675935,dance
676159,car	gym	park	sad	train	training	work	workout
676162,gym	night	park	sad	training	work	workout
676165,gym	park	training
676168,gym	park	training	workout
676171,car	gym	park	running	sad	training	work	workout
676175,car	park	training	workout
676178,park	training
676183,car	chill	dance	gym	morning	night	park	party	relax	running	sad	sleep	summer	train	training	work	workout
676186,gym	park	training	workout
676191,park
676193,park
676196,park	training
676198,park
676202,park
676204,park
676213,park
676216,park
676218,park
676222,park
676224,park
676226,park
676228,park
676231,park
676235,park
676238,park
676240,park
676242,park
676246,park
676248,park
676250,park
676252,park
676256,park
676573,car	chill	gym	party	running	sad	shower	work	workout
676576,chill	sad	work
676582,sad
676590,car	gym	party	running	shower	summer	training	work	workout
676594,gym
676832,park
676836,gym	park	sad	training	workout
676838,chill	park	relax	sad	sleep	training	work
676840,chill	gym	park	party	running	training	work	workout
676844,chill	park	sad	sleep	work
676847,car	chill	dance	gym	park	party	running	sad	sleep	training	work	workout
676850,park
676851,park	work	workout
676854,chill	park
676857,park
676860,chill	park
676865,chill	park
676880,summer
676906,park
676909,park
676911,park
676914,park
676917,park
676919,park
676924,park
676928,park
676930,park
676932,park
676934,park
676937,park
676946,gym	park	running	train	training	work	workout
676947,park
676951,park	training
676954,car	chill	dance	gym	night	park	party	relax	running	summer	train	training	work	workout
676956,gym	park	party	training	work
676960,gym	park	training	work	workout
676971,park
676975,park
677090,park
677093,park
677095,park
677099,park
677101,park
677104,park
677105,park
677106,park
677107,park
677109,park
677112,park
677115,park
677118,park
677121,park
677135,park
677138,park
677141,park
677142,park
677145,park
677147,park
677150,park
677153,park
677156,park
677159,park
677163,park
677166,park
677169,park
677172,park
677176,park
677177,park
677179,park
677181,park
677184,park
677187,park
677192,park
677201,park
677206,park	training
677208,gym	park	workout
677209,park	training
677211,park
677214,park
677216,gym	park	training	workout
677218,park
677219,car	gym	park	party	running	train	training	work	workout
677223,gym	park
677226,park
677229,park
677232,car	chill	dance	gym	happy	morning	night	park	party	relax	running	sad	shower	sleep	train	training	work	workout
677234,park
677238,park
677241,park
677484,relax	sleep
678040,work
678044,car	chill	dance	gym	happy	park	party	running	summer	training	work	workout
678053,party
678329,dance
678336,dance	party
678371,party
678372,chill	dance	happy	party	relax	summer
678430,chill
678465,car	chill	dance	gym	happy	party	running	shower	training	work
678489,car	chill	work
678635,relax
678894,sleep
679181,chill
679217,chill	club	dance	gym	happy	night	party	running	summer	training	work	workout
679221,dance
679225,dance	party
679232,dance
679240,dance	gym	running	workout
679244,dance
679245,dance
679248,dance
679426,work	workout
680096,dance	party
680098,dance
680104,dance
680117,sad
680118,dance
680153,dance	night	party
680379,dance
680421,chill
680427,chill
680432,chill
680516,car	chill	dance	gym	happy	night	party	relax	running	training	work	workout
680518,car	chill	dance	gym	happy	morning	night	party	relax	running	summer	training	work
680542,chill
680545,party
680554,gym	party	running	summer	training	work	workout
680601,dance	happy	party
680627,happy	party	summer
680648,chill	night	relax	running
680654,relax	sad
680660,chill	party	relax	work
680669,sleep
682217,dance
682535,dance
682541,dance	party
682789,chill	dance	party
683147,chill
684038,chill	party	relax	sad
684156,party
684172,dance	party
684718,chill
685168,dance	summer
685227,dance	night	party
685246,car	dance	happy	party
685405,chill
685709,car	chill	dance	party
685721,car	work
685982,dance	gym	happy	party	summer	work	workout
686020,work
686048,dance	party	training
686064,car	chill	dance	party	relax	running	training	work
686620,dance	party
686786,gym	work
686793,gym
686807,dance	party	running	summer
686905,party
687923,chill	party
688346,chill
689458,dance
689479,dance	party
689509,dance	party
689564,chill
690101,party
690181,summer
690796,morning
691219,chill
691615,dance	party
691622,dance	party	train
691663,party
691747,party
691951,chill
692011,chill
693493,car	chill	dance	gym	happy	morning	night	party	relax	train	work	workout
694618,car	chill	dance	gym	night	party	relax	running	summer	work	workout
695074,gym
697318,party
697476,chill	relax	sad	sleep	work
697623,party
698260,dance	party	running
698274,chill	dance	night	party	relax	running	sad	sleep
699724,dance
700291,gym
700357,chill
700383,car	chill	dance	gym	party	train	training	work	workout
700835,party
700985,dance
702027,dance
703748,car	chill	club	dance	gym	party	summer	work
705400,dance
705405,party
705509,party
705531,car	chill	club	dance	gym	happy	night	party	running	summer	train	training	work	workout
705536,running
705770,dance	happy	party	running	summer	work
705802,dance
705856,dance
705993,party
705996,dance	party
706007,party
706051,car	chill	dance	party
706144,dance	party
706223,gym
706285,summer
706840,morning	party	relax
706847,car	party
706895,dance
706955,party
707214,gym	training	workout
707240,gym
707273,work
707328,dance	party	running
707520,party
708037,chill	dance	gym	happy	party	work
708196,party
709291,dance	gym	night	party	train
709312,party
709851,car
711195,club
712214,chill
712221,sleep	work
712526,chill
712627,dance
714397,gym	work	workout
714426,gym
714554,chill	dance	night	party	work
714870,dance
715278,training
715510,dance	party	summer
715926,training	workout
715929,car	chill	dance	gym	party	running	train	training	work	workout
715954,chill	dance	gym	park	party	running	summer	training
716453,dance
716663,park
716686,sad
716852,chill	summer
716887,chill
716915,chill	morning	relax	sad
717068,chill
717358,car	chill	club	dance	gym	happy	night	party	running	summer	training	work	workout
717534,chill
717542,training
717983,running
718813,gym	work	workout
719754,training
720295,gym	workout
720737,chill	dance	party
721611,dance	party
721780,chill
722107,gym	work	workout
722161,party
722589,chill	dance	morning
722642,night
722656,car	chill	dance	morning	night	party	relax	sad	sleep	summer	work
723563,party
723803,chill
723836,car	chill	dance	gym	party	summer
723855,dance	party
723861,dance	party
723867,car	work
723871,car	dance	party	running
723876,running
723887,dance
723903,dance	party
724039,chill	dance	party	relax	running	summer	work
724058,chill	dance	happy	party	relax	running	summer
724109,party	work
724121,sleep
724197,work
724415,chill	dance
724838,relax	work
725241,chill	party	running	training
725249,chill	relax	running
725254,car	chill	dance	gym	happy	morning	party	relax	sad	sleep	summer	work	workout
725261,car	chill	dance	gym	happy	morning	party	relax	running	sad	training	work	workout
725266,running
725274,car	chill	club	dance	gym	happy	morning	party	relax	running	summer	train	training	work	workout
725320,chill	relax
725337,chill
725476,party
725486,car
725548,gym
725689,chill
725715,dance	happy	party
725813,gym	training	work	workout
725837,chill	dance	gym	party	running	work	workout
725850,car	chill	morning	relax
725929,car	chill	gym	party	relax	training	work	workout
725950,chill	relax
725965,car	chill	gym	party	relax	work
725971,car	chill	dance	gym	happy	morning	night	park	party	relax	running	summer	train	training	work	workout
726326,relax
726810,relax
727053,night
727172,dance	happy
727540,chill	party	relax
727541,sleep
727642,chill
727720,chill	dance	night	party	relax	summer	work
727733,chill
727993,dance	party
728701,chill
729058,chill
729573,work
730428,car	chill	dance	night	relax	sleep	work
730470,chill
730577,work
730808,gym	park
730866,summer	work
732214,chill
732258,dance	summer
732326,dance	party	running	training
732445,dance
732461,party
733078,sad
733276,chill
733429,party
733529,relax
734196,gym
734226,party
734244,gym	training	workout
734291,training
735181,chill
735670,party
735753,chill
736212,chill
738297,chill
739434,chill
739619,dance
740289,gym	running	train	training	work	workout
740312,gym	park	training	workout
740318,car	gym	training	work	workout
740361,dance	party
740677,party
740773,dance
742397,relax
742781,dance
743689,dance	night	party	summer
743723,dance
743754,dance	night	party	summer
743762,dance	party
744776,chill
744941,chill
745488,chill
745498,chill	summer
745507,chill
745513,chill
745526,chill
745532,chill	morning	relax
745548,chill
746387,dance	party
747595,dance	night	party
747608,dance	party
747690,dance
749095,car	chill	dance	gym	party	relax	running	summer	train	training	work	workout
749266,dance
749546,party
749723,chill
750460,chill	relax
750471,chill
750479,chill	relax
750497,chill
750505,chill
750512,chill
750520,chill
751784,car
751867,car	chill	club	dance	gym	happy	night	party	relax	running	summer	training	work	workout
752254,sad
752692,dance
752752,dance
754878,party
755236,dance
755642,dance	relax
755760,dance
756253,car	relax
756276,car	dance	gym	happy	party
756280,chill	party
756288,party
757085,dance	party	work
757598,chill
761220,dance	party
764094,car	dance	party	summer
764172,chill	party
764317,chill	dance
764382,chill
764920,chill	happy	party	summer
765424,relax
765436,dance	party
768343,work
769477,happy	party	summer
769954,dance	happy	night	party
769964,dance	night	party	relax
769970,dance	night	party
769978,dance	night	party
769985,dance	night
769993,night
769998,night
770007,night
770023,night
770034,night
770040,night
770047,night
770057,dance	night	party
770063,night
770073,night
770082,night
770097,night
771332,sad
772020,training	workout
772237,dance	work
772247,dance	party
772257,chill	dance	gym	party	work
772336,chill
773225,dance
773245,dance
773367,car	chill	dance	gym	party	running	shower	summer	training	work	workout
773379,car
773393,chill	dance	park	work
773430,car	chill	dance	gym	night	park	party	relax	running	sad	training	work
773586,happy	relax
774626,party
775032,happy	party
775054,dance
775117,chill	relax	sad	sleep
775155,dance
775350,dance
775455,chill
775712,party	running
776053,relax
776220,car	chill	dance	party	work
776259,dance	party
776489,work
776541,car
777946,sleep
778346,gym	training	work	workout
778429,chill	gym	party	running	summer
778452,gym	training	work	workout
778704,dance	happy	workout
778758,chill	dance
780663,chill	sad
782753,chill	dance	party
782782,gym
782882,relax
782937,car	chill	dance
783579,relax
783901,dance
783915,dance
783963,dance
784314,sad
784321,car	chill	relax	sad	sleep
